loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
197.13533960464778,23.870927667957716,1.7838349011619434,11.435463833978858,510.1835864424998,3250.2481074559128,0.020870927667957714,43.09733696720318,75.54575884223972,139928.37032129726,1.0848057703552811,7773.7940035084775,140,22,29,1,25.738721699612686,56.958020434753486,319.26441193669007,190.9191745058097,46.74185533591543,1
93.95839683847383,11.319465612824608,1.0,8.851199548353403,236.00212625753664,1296.0872091403269,0.046170665161178015,20.37578191746293,64.68406040037664,26171.782249497966,0.4293653212894241,1453.9860707493851,73,4,13,0,14.531733935528795,30.468266064471205,149.89492896741623,86.10719729012042,21.638931225649216,1
152.0,20.747777671757383,6.0,15.430808032616993,459.47100980222535,2982.3393951553344,0.03,29.96970809940984,99.6432533544442,89292.96475009558,0.9952010088480419,4960.7217408302095,128,5,16,0,21.544646426093593,68.60939373699136,269.292424097851,190.17858570437437,39.60939373699137,1
126.61785142413537,9.726115714008461,4.654776857198308,9.380892571206768,305.9987439953421,1822.4414993273592,0.03345223142801692,28.09750146901836,67.8749015945705,50038.87702174354,0.6059490914163723,2779.9350263319425,100,12,11,0,19.61910742879323,41.94013228443892,187.70191742685245,118.29682656848968,18.452231428016923,1
34.133414896920556,3.4925880612821913,1.0,3.4925880612821913,70.19271040666302,307.8637056771999,0.09537059693589045,10.836087321731503,31.908982670783146,3142.3823813523727,0.10537059693589045,174.5776281796103,22,2,5,0,8.492588061282191,12.059295509742471,41.62600295820275,28.566707448460278,5.985176122564383,1
75.48445049370352,7.251554950629648,1.0,6.377332425944473,210.48445049370352,1169.1649335856005,0.058742225246851756,18.086074651191325,64.98008975871853,21087.86078876833,0.3924533514811106,1171.5485833274756,63,3,5,0,14.125777475314823,32.86800272216658,126.62266757405553,83.861782919648,13.503109901259297,1
4.0,1.0,1.0,1.0,7.0,19.65,0.3645482606238083,2.7532267098299408,7.196546020245556,54.103372581060036,0.01,3.0085493808129344,1,0,0,0,5.5064534196598816,1.4935465803401187,5.5064534196598816,1.4935465803401187,1.0,1
24.893223701905008,3.1067762980949927,1.0,3.1067762980949927,82.93223701905006,404.35319585654884,0.10488706169841679,10.167125414767924,43.319505515127304,3950.4933269101607,0.13786447403810015,219.471355259619,20,0,0,0,10.404517532063329,18.57289480762003,48.06160097746171,34.87063604158836,5.213552596189985,1
14.050282127006508,1.0,1.0,1.0,25.99281683899907,108.32489494834769,0.32978450516997215,3.002729601180353,36.08296570165262,325.2212673559963,0.039928168389990706,18.068419704579796,4,0,1,0,6.0,11.971267355996282,14.014366322001859,11.97845051699721,1.0,1
33.05191295918385,5.8685108801020185,1.2629782397959632,5.737021760204037,89.49829327806165,457.88152754617545,0.061314891198979815,16.550792205101974,27.90735030918394,7548.461276464922,0.15394467359693945,419.36096287729583,28,0,2,0,17.342554400510092,17.394467359693945,56.05191295918385,33.4463803188778,10.737021760204037,1
24.21989898487087,4.1758054234414415,3.901073897921922,3.450536948960961,85.64838915311712,429.81530329025736,0.0727473152551952,13.848564115142162,31.11607139703069,5946.119918502261,0.1427473152551952,330.33882940229114,17,1,3,0,14.450536948960961,18.0,51.09892610207808,34.54946305103904,7.351610846882883,1
74.47593494163294,9.578304302390585,2.5783043023905856,8.367456453585879,192.7410220344612,1030.7193774732464,0.056054239244023536,18.44604681022821,56.692030870037144,18871.118322045357,0.3463254354641412,1048.3972612066702,56,6,8,0,14.394576075597646,26.237967470816475,126.0813588660353,66.6596631684259,18.15660860478117,1
55.42182817853883,4.156343642922337,1.0,3.0,145.37462542831065,767.2623276970229,0.07,14.182507491433787,54.10542707889956,10880.577634375592,0.26,604.4773775951323,43,3,5,0,13.156343642922337,25.890859107305843,89.64010996392715,55.734515464383506,7.3126872858446745,1
246.2285247314118,24.822042150531093,17.177957849468907,20.177957849468907,538.7072929034908,3504.641578771698,0.02,44.97922532470707,78.88231428825209,156663.892474769,1.1660162064522017,8703.549977393499,185,26,29,3,27.644084301062183,63.12285247314118,333.5166933335362,205.19059956995463,48.644084301062186,1
16.353277017895884,3.81522200511311,2.81522200511311,2.907611002556555,32.983721028122105,131.52560085381396,0.12538055012782776,8.183031666910438,16.631274937636356,1056.0377625491276,0.0481522200511311,58.67249044941586,13,0,0,0,9.18477799488689,6.63044401022622,21.445666015339327,11.538055012782774,6.63044401022622,1
198.17398473057665,19.14564091086458,10.71226115573485,15.00354297746401,451.72466157685886,2781.5205001285462,0.03285967355533143,30.868777672774918,90.82019742525424,85663.07076773187,0.9228773884426515,4759.058138171055,155,14,24,0,18.428065288933713,53.0,274.2983677766572,177.4262938002017,37.29128182172916,1
102.01818007591382,8.568379143637184,3.392094785909296,6.784189571818592,269.5470331490975,1577.8728148113457,0.03392094785909296,28.581770997935696,55.58169856695736,44939.67565649064,0.5274466350136507,2496.6478083200373,77,7,13,0,20.823715642272113,36.96047392954648,167.88142178863944,101.66561136045803,15.528853073183665,1
4.0,1.0,1.0,1.0,7.0,19.65,0.3783439097496053,2.654686358931391,7.454721739599756,52.16804008941252,0.01,2.90015499482453,0,0,0,0,5.309372717862782,1.690627282137218,5.309372717862782,1.690627282137218,1.0,1
11.64758076844259,1.8237903842212946,1.0,1.0,26.823790384221294,109.23930684364743,0.23823790384221294,4.214096769262297,25.932867056915953,460.2372148580427,0.03823790384221295,25.568504095747933,7,0,1,0,7.0,9.823790384221295,15.0,11.823790384221295,2.647580768442589,1
10.865181534454967,1.0,1.0,1.0,24.089878977030022,92.04914898398852,0.22179757954060045,4.470789332465243,20.63760887127443,411.0987728383145,0.03044939488515011,22.835056656263347,5,0,0,0,7.0,7.134818465545033,15.0,9.089878977030022,1.0,1
67.70875878120543,6.821198282550227,1.0,6.821198282550227,143.2516120221484,774.7924275163929,0.06821198282550227,14.764829391134317,52.51393606538205,11436.616934043981,0.2582119828255023,635.3710585484577,45,8,10,0,15.284793130200907,27.569586260401813,90.07281030469863,53.17880171744977,12.642396565100453,1
8.0,1.0,1.0,1.0,10.0,30.0,0.3,3.33,9.0,100.0,0.01,5.56,4,0,1,0,5.0,3.0,6.0,4.0,1.0,1
30.54394519266372,3.636401370183407,1.0,3.272802740366814,91.4539794472489,469.0904886915819,0.11727197259633186,8.390961918256771,56.79093596511194,3902.609638798195,0.15454394519266373,216.8068485991385,18,1,6,0,10.636401370183407,24.27238766834934,53.45439451926637,37.999584927982525,6.272802740366814,1
10.102270762884201,1.0511353814421007,1.0,1.0,26.0511353814421,104.32522102597176,0.230511353814421,4.275909169484632,24.410736701440936,445.8426521562663,0.030511353814421008,24.772669442885363,5,0,2,0,7.0,9.051135381442101,15.0,11.051135381442101,1.1022707628842014,1
42.57607220333722,5.0,2.4847855593325563,4.257607220333722,108.57607220333722,557.0625785083571,0.07257607220333723,13.45190519831587,41.82786000162204,7456.8397527871,0.18772821661001166,414.26928759527203,36,1,2,0,13.257607220333721,21.803250542336052,64.80325054233606,43.77282166100117,9.0,1
12.464277696870054,1.0,1.0,1.0,6.821425898956685,15.758921222130883,1.3103568488852355,0.7648811750869429,20.856297346245963,11.940591505542836,0.009404752996522284,0.6657140719165349,7,0,0,0,1.0595247003477717,3.8809505993044566,1.0595247003477717,5.761901198608913,1.0,1
12.226568170645713,1.0,1.0,1.0,23.62277271769633,91.50451836850293,0.258303636235951,3.9635593200492165,23.988202252457224,355.4586831815309,0.03,19.746037954529495,7,1,1,0,7.396204547050612,7.207590905898775,16.018977264746937,7.603795452949388,1.0,1
13.82069077856654,3.3731798269852136,3.0597697404778206,3.3731798269852136,41.44751095158132,182.22600716725452,0.11253640346029574,9.005877086326738,21.040438470445032,1610.208936605913,0.05626820173014787,89.45445986747576,9,0,1,0,10.686589913492607,10.253640346029574,24.507280692059147,16.94023025952218,5.746359653970427,1
161.0325081559596,24.282685429011423,11.313074171604569,12.54204944773638,483.28480484237787,3011.2766871100134,0.028855123619340946,31.177851672517374,99.35749791273925,92412.50604328816,1.0022190794382513,5134.030318855595,130,6,17,3,19.030388742593146,55.824734876747804,300.38303840246397,182.90176643991387,47.565370858022845,1
45.838388830449794,5.7676777660899585,2.232322233910041,4.0,120.67677766089959,617.1707683932452,0.06767677766089959,14.322321739695512,44.01011033528022,8753.70233768,0.2053535553217992,486.31363155627685,36,2,4,0,13.232322233910041,21.303033298269877,74.8383888304498,45.838388830449794,10.535355532179917,1
66.93107461642205,7.0875269820889155,6.0875269820889155,5.631290473133374,123.03720319702192,673.1830581355249,0.059124730179110845,16.892559360595612,41.14104308384218,11209.640124496615,0.2228118254477771,622.7539444314685,41,5,7,1,19.806344437311207,29.28118254477771,93.31290473133375,58.0,12.087526982088916,1
20.047575825912666,1.3690530217609167,1.0,1.3690530217609167,40.09515165182533,186.6308397578883,0.27202310717108086,3.9187018759155343,53.17083106185682,689.0327617050951,0.05892840934717251,38.27857272522262,12,0,1,0,7.107159065282749,17.67852280415175,21.047575825912666,19.047575825912666,1.7381060435218332,1
36.24205000097039,5.0,1.242050000970386,2.2420500009703863,101.78974999514807,537.5799944575843,0.08878974999514806,11.303578250936424,47.79838849317819,6060.579651710831,0.1763692499854442,336.6978079978263,26,0,4,0,13.0,25.91077499563326,57.0,44.78974999514807,9.0,1
61.44632127243718,12.581052209812524,4.486313258875148,11.418947790187476,228.09473895093737,1263.5943416927403,0.04,26.24734811072996,48.244270930075785,33132.86323272972,0.4174315662943757,1840.715344504627,49,2,7,0,17.743156629437575,29.55367872756282,142.0547469644994,86.03999198643797,24.16210441962505,1
80.370414741074,12.24410976095791,7.741753665341073,9.497643904383164,375.39868788847605,2282.805063607769,0.02248821952191582,41.30920725656952,57.210266986068206,93010.30854037558,0.7572761709164005,5167.237279366394,66,0,10,0,25.009424382467344,42.483507330682144,234.45994637451378,140.93874151396227,23.48821952191582,1
52.112551846394396,13.071007664533255,9.3609310192007,10.284030658133021,235.1184445429288,1325.1423612400033,0.03,36.48904240324848,36.50357991383868,48228.41152203485,0.4378108430986581,2679.358220647312,43,1,5,0,21.715969341866977,28.071007664533255,140.76340622026254,94.35503832266627,25.14201532906651,1
14.0,2.9198199859180964,1.0,2.0,32.679279943672384,140.88089549456353,0.16839639971836196,5.82140521605337,24.313884097061283,818.0058174047509,0.04919819985918097,45.44494581140634,11,0,0,0,9.080180014081904,10.75945995775429,18.919819985918096,13.75945995775429,4.839639971836193,1
1.6452287081640158,1.0,1.0,1.0,2.2904574163280316,3.419607655615059,1.0,1.0,3.419607655615059,3.419607655615059,0.3547712918359842,0.5225307559586283,0,0,0,0,1.6452287081640158,1.0,1.6452287081640158,1.0,1.0,1
18.65035426971355,3.0,1.0,3.0,30.825177134856776,117.67860604106212,0.12941725711618926,8.019230515165754,14.673660682220792,943.5853929995301,0.04,52.42445268408755,15,0,1,0,8.116548576762149,6.0,18.941725711618925,11.883451423237851,5.0,1
206.65713676638543,19.040025581181197,11.02858970084371,13.697162347566625,555.9597612423088,3552.674457310483,0.02,46.68515254144717,77.59783746330538,163873.5834594218,1.1859423942452927,9104.08758900873,168,7,24,4,25.69144440739788,59.331427353277086,329.4798806211544,226.47988062115442,37.080051162362395,1
27.42935965338052,2.321330043327435,1.0,2.321330043327435,52.429359653380516,235.18845936464984,0.10357339913345129,9.651995064991153,24.63683896247928,2255.3702452940306,0.07678669956672565,125.29578771065911,18,0,3,0,11.321330043327436,11.036009870017693,33.71467982669026,18.714679826690258,3.64266008665487,1
74.0,5.638080009162135,4.27616001832427,4.0,133.55232003664855,744.4442658411474,0.07,14.481904000458107,51.402832015117525,10781.700890219052,0.24638080009162136,598.9815522121035,45,9,11,3,16.0,31.638080009162135,76.27616001832428,57.27616001832427,10.27616001832427,1
15.780982373625616,3.0,1.0,2.187321582417077,31.40633920879146,125.62535683516585,0.20812678417582925,4.796830395604269,26.27907472000092,602.1210748131757,0.04,33.44853233054883,10,0,3,0,7.187321582417077,8.812678417582923,19.374643164834154,12.031696043957307,5.0,1
33.03039355208323,4.03039355208323,1.0202623680554868,4.020262368055487,73.02026236805548,334.96189110711714,0.07,14.489159633090315,23.118093251944313,4853.081018332049,0.11010131184027744,269.614529160625,30,0,1,0,12.010131184027744,12.03039355208323,44.0,29.020262368055487,7.06078710416646,1
33.81363278896222,5.455615814361831,3.5473276751332046,4.819519767952289,109.63609604640955,544.9745561581436,0.07,15.00260418134839,36.33757242802131,8174.99818047003,0.18,454.16540351952347,26,0,1,0,13.0,18.36390395359046,67.27219209281908,42.36390395359046,9.911231628723662,1
41.78601726606732,2.8265738951524737,1.0,2.8265738951524737,82.13286947576236,378.30239768117605,0.11913286947576236,8.329776008229862,45.4848548899672,3149.196827082144,0.12913286947576236,174.95588666397884,23,3,7,0,8.26013915727129,16.173426104847525,49.39300863303366,32.73986084272871,4.653147790304947,1
112.97955503737879,15.125734683448192,5.387426531655181,13.288014278413733,310.3406591388272,1887.4157719846248,0.036125734683448193,27.771431147383485,68.64910034817777,52178.82914880519,0.6290058774675855,2898.8266193780664,88,5,15,0,21.937132658275903,46.0,193.44007139206866,116.90058774675856,29.251469366896384,1
89.23178030852883,9.389315471870205,7.631507032668274,8.51561687840386,249.34767046279325,1441.5656465707627,0.03873698593466345,26.192054922867793,55.24989261932734,37670.89340564236,0.4811589015426441,2092.8301834183244,69,5,7,1,18.873698593466344,36.231780308528826,149.50520562613463,99.84246483665862,17.77863094374041,1
14.520538890678123,3.0,2.447946110932188,2.276026944533906,53.86437722347469,239.48776301035787,0.08104107778135625,12.304803330168186,20.650012937614964,2873.21573668849,0.0782808083360172,159.62164100198424,10,0,1,0,11.723973055466093,9.932188611737343,33.932188611737345,19.932188611737345,5.0,1
4.0,1.0,1.0,1.0,5.0,11.61,0.6495050692113727,1.560279208201845,7.506116672176841,18.11044439930544,0.0,1.008578693249181,2,0,0,0,3.12055841640369,1.8794415835963099,3.12055841640369,1.8794415835963099,1.0,1
19.902453307285842,2.0,1.0,2.0,47.8294396874301,215.88206405981182,0.1360981322914337,7.548013930222545,28.997512177524598,1616.3414790818258,0.06804906614571685,89.79880848228025,13,0,0,0,10.292640078142474,12.512266536429209,29.51226653642921,18.317173151000894,3.195093385428317,1
3.8671123112884502,1.0,1.0,1.0,5.0,11.61,0.6587045464595183,1.5332219221778876,7.6110989419497965,17.796038735707054,0.0,0.991262030193848,1,0,0,0,3.066443844355775,1.9335561556442251,3.066443844355775,1.9335561556442251,1.0,1
25.339674725477636,4.330162637261181,3.796195164713417,2.4660325274522363,54.533967472547765,245.07640010565663,0.10533967472547764,9.361073336255417,26.203274619821006,2293.273462469779,0.08,127.40370911645289,17,0,2,0,10.533967472547763,12.0,33.13586989019105,21.39809758235671,7.6603252745223624,1
208.6290300965234,12.852822742760747,8.284274247586914,12.852822742760747,442.05544146790373,2926.020131637733,0.04857862876206542,22.358457826378025,132.79280086682792,64876.76695598302,0.9758870902895702,3604.2649070529396,139,38,28,0,19.142137123793457,79.16733779102243,259.4465719051636,182.6088695627402,24.705645485521494,1
14.152185939501752,2.0117066107309043,1.0,2.0117066107309043,61.18730577169447,308.73128472016407,0.11035119832192712,9.392840663104302,32.91854965016694,2899.045715409754,0.10035119832192713,161.05865735977008,12,0,0,0,12.976586778538191,20.046826442923617,32.16389255023266,29.02341322146181,3.023413221461808,1
27.01865094242514,5.0,3.311862959489444,4.422034260127639,90.33051390191459,441.29084556391103,0.0742203426012764,13.604474091428964,32.58991755181051,5989.7807006768535,0.1484406852025528,332.76410107258044,22,0,3,0,13.311862959489444,16.733897219617084,55.90847964178695,34.42203426012764,8.577965739872361,1
134.8562548958176,16.409918584691688,12.590081415308312,12.16447080049597,321.9033309861796,1908.3680247102552,0.027049592923458435,37.28173203362869,51.70968768646688,70726.24726403313,0.6345951150815012,3929.2348117324223,95,24,11,0,22.409918584691688,38.45951150815012,195.44381947802947,126.45951150815013,31.819837169383376,1
